id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,log_price
8122600195,20140520T000000,396675.0,2,1.0,1730.0,6375,2.0,0,0,4,6,1730,0,1945,0,98126,47.5357,-122.368,1180,6250,12.890875105554555
9499200220,20140611T000000,234000.0,3,2.0,1640.0,5280,1.5,0,0,5,6,1640,0,1910,0,98002,47.3089,-122.213,1160,7875,12.36308066783498
8083400066,20150423T000000,730000.0,4,1.5,2340.0,5000,2.0,0,0,3,8,2100,240,1912,0,98122,47.6065,-122.291,2320,5500,13.500801182986649
2492201005,20140708T000000,325000.0,2,1.0,810.0,4080,1.0,0,0,4,6,810,0,1941,0,98126,47.5337,-122.379,1400,4080,12.691583538230217
423049067,20150205T000000,160000.0,2,1.0,930.0,7742,1.0,0,0,3,6,930,0,1933,0,98168,47.507,-122.302,2240,8723,11.982935344196433
4178501020,20150105T000000,276750.0,3,2.0,1620.0,12482,1.0,0,0,4,7,1290,330,1989,0,98042,47.3584,-122.086,1560,8499,12.530873463933823
3750605620,20150324T000000,225000.0,3,1.75,1580.0,14400,1.0,0,0,4,7,1580,0,1981,0,98001,47.2598,-122.281,1480,9600,12.323860125621126
3244500037,20150406T000000,510000.0,3,2.5,2310.0,53578,1.0,0,0,4,8,1340,970,1981,0,98072,47.7677,-122.135,2660,49658,13.1421679654829
6791050450,20140821T000000,770000.0,3,2.5,2730.0,11380,2.0,0,0,3,10,2730,0,1995,0,98075,47.58,-122.057,2800,10070,13.554147092530322
7205510370,20141124T000000,304500.0,3,2.25,1790.0,6930,1.0,0,0,3,7,1390,400,1974,0,98003,47.3536,-122.317,1810,7420,12.626429650198945
5162100660,20140826T000000,335000.0,4,2.5,2520.0,7205,2.0,0,0,3,8,2520,0,1987,0,98003,47.343,-122.316,2350,7632,12.721888795877375
6908200080,20140616T000000,667000.0,3,1.5,1720.0,8100,2.0,0,0,3,8,1720,0,1907,0,98107,47.6746,-122.4,2210,8100,13.410546824147012
4322200105,20150331T000000,229050.0,1,1.0,420.0,3298,1.0,0,0,4,4,420,0,1949,0,98136,47.5375,-122.391,1460,4975,12.34169996516434
3423059109,20150415T000000,272000.0,4,2.0,1780.0,19843,1.0,0,0,3,7,1780,0,1963,0,98058,47.4414,-122.154,2210,13500,12.513561021741964
9352900695,20140922T000000,170000.0,3,1.0,1480.0,5670,1.0,0,0,3,6,780,700,1944,0,98106,47.5175,-122.36,760,5040,12.04355959836804
263000164,20141217T000000,425000.0,2,1.0,830.0,6030,1.0,0,0,4,6,830,0,1925,0,98103,47.6994,-122.347,1280,6030,12.959846800844963
6352600680,20141021T000000,798000.0,3,2.5,2849.0,9588,2.0,0,0,3,10,2849,0,2001,0,98074,47.6487,-122.079,3190,8897,13.589865129563993
323059327,20140703T000000,1025000.0,4,3.5,4370.0,10860,2.0,0,0,3,11,4370,0,2008,0,98059,47.5066,-122.148,3560,8070,13.840204146163925
1853200190,20141103T000000,612000.0,4,2.5,2670.0,5974,2.0,0,0,3,8,2670,0,1999,0,98034,47.7122,-122.231,2140,5729,13.324489195480057
1310430130,20141009T000000,459000.0,4,2.75,2790.0,6600,2.0,0,0,3,9,2790,0,2000,0,98058,47.4362,-122.109,2900,6752,13.036807667689546
1152700120,20150409T000000,370000.0,4,3.0,2490.0,5706,2.0,0,0,3,9,2490,0,2005,0,98042,47.3509,-122.165,2650,5880,12.821260987319457
1773100510,20140915T000000,396000.0,3,1.75,2340.0,5668,1.0,0,0,4,6,1200,1140,1941,0,98106,47.5588,-122.364,860,4800,12.889172015485954
5318101040,20140731T000000,650000.0,2,1.0,1280.0,6000,1.0,0,0,3,7,1280,0,1965,0,98112,47.6339,-122.282,2460,4800,13.384729180332174
4321200600,20150504T000000,510000.0,4,2.0,2210.0,5572,1.5,0,3,3,7,1760,450,1911,0,98126,47.5727,-122.376,1760,4713,13.1421679654829
3333002710,20140917T000000,299000.0,3,1.0,1550.0,8778,1.0,0,0,3,7,1250,300,1952,0,98118,47.5413,-122.281,2120,7268,12.608202196848836
423059077,20141223T000000,515000.0,5,1.75,1880.0,48787,2.0,0,0,3,6,1880,0,1922,0,98059,47.5094,-122.165,1690,8401,13.151924121391561
8856003525,20150323T000000,183500.0,3,1.0,1010.0,7520,1.0,0,0,4,6,1010,0,1975,0,98001,47.2699,-122.255,1370,8469,12.119975396053194
3758900075,20140507T000000,1532500.0,5,4.5,4270.0,8076,2.0,0,0,3,11,3400,870,2007,0,98033,47.699,-122.206,4100,10631,14.242411599320839
5088500210,20150112T000000,415000.0,4,2.75,2390.0,9968,1.0,0,0,4,9,1390,1000,1989,0,98038,47.3706,-122.056,2560,12385,12.936036208848487
567000268,20140821T000000,450000.0,3,2.5,1639.0,2710,2.0,0,0,3,8,1479,160,2003,0,98144,47.5924,-122.294,1580,1733,13.017005083966255
4006000509,20140916T000000,333000.0,3,1.0,1620.0,5040,1.0,0,0,3,7,1120,500,1964,0,98118,47.5263,-122.286,1790,6178,12.715900771961074
9522100485,20140515T000000,585000.0,5,1.75,2000.0,3750,2.0,0,0,4,7,2000,0,1921,0,98103,47.6618,-122.355,1520,3750,13.279368835614243
4141680190,20140807T000000,375000.0,3,2.5,2320.0,5760,1.0,0,0,3,7,1480,840,1987,0,98178,47.504,-122.248,1660,5762,12.834683971615659
6638900115,20150331T000000,296000.0,2,1.0,750.0,4680,1.0,0,0,3,5,750,0,1948,0,98117,47.6919,-122.371,1450,4400,12.598118111678868
6665800030,20140718T000000,590000.0,4,2.75,2910.0,10650,1.0,0,2,3,8,1780,1130,1975,0,98033,47.6658,-122.188,2920,10988,13.28787951079572
3333002440,20140604T000000,327500.0,3,1.0,1070.0,7140,1.0,0,0,3,7,1070,0,1989,0,98118,47.5427,-122.288,1390,2374,12.699246387487896
5456000280,20150310T000000,820000.0,5,2.5,3160.0,8000,1.0,0,0,4,7,1580,1580,1960,0,98040,47.5735,-122.208,2440,8079,13.617060838751888
7972602080,20141208T000000,312000.0,4,1.0,1190.0,7620,1.5,0,0,3,6,1190,0,1926,0,98106,47.5281,-122.348,1060,7320,12.650761671914688
2143700935,20140903T000000,317000.0,6,3.5,2120.0,5840,2.0,0,0,5,7,2120,0,1979,0,98055,47.4788,-122.227,1860,8000,12.666660207428574
1721801161,20141030T000000,236000.0,4,2.5,1630.0,3060,2.0,0,0,3,7,1630,0,2003,0,98146,47.5072,-122.336,1270,4590,12.371591321286905
2111010080,20140617T000000,330000.0,3,2.5,3040.0,7232,2.0,0,0,3,7,3040,0,2003,0,98092,47.3355,-122.168,2760,6926,12.706850963741102
7569450090,20141121T000000,298000.0,4,2.5,2420.0,3825,2.0,0,0,3,8,2420,0,2003,0,98042,47.3687,-122.126,1880,4250,12.604852121186608
8956000120,20140614T000000,735000.0,4,2.75,2450.0,4187,2.0,0,2,3,8,2450,0,2010,0,98027,47.5471,-122.016,2320,4187,13.507627138738266
7893800250,20150430T000000,348000.0,3,2.5,2370.0,7500,1.0,0,3,3,8,1620,750,1979,0,98198,47.4091,-122.331,1960,8062,12.759960632315702
4073200757,20141231T000000,690000.0,3,2.0,1890.0,6620,1.0,0,3,4,8,1890,0,1954,0,98125,47.7016,-122.274,2590,7188,13.444448325847754
4139400280,20141008T000000,765000.0,3,2.5,2700.0,8444,2.0,0,0,3,10,2700,0,1992,0,98006,47.5597,-122.113,2840,9165,13.547632419997361
2492200335,20150423T000000,901000.0,4,3.25,1560.0,4080,1.0,0,0,3,7,1560,0,1916,0,98126,47.5347,-122.38,1370,4080,13.711261646467772
724069065,20140703T000000,1140000.0,3,2.5,2780.0,33503,1.5,0,1,4,8,2110,670,1969,0,98075,47.5844,-122.081,3150,15542,13.946539697563276
3832050580,20140502T000000,300000.0,3,2.5,2540.0,5050,2.0,0,0,3,7,2540,0,2006,0,98042,47.3358,-122.055,2280,5050,12.611541086966115
1152600220,20140623T000000,831500.0,5,2.5,4470.0,35124,2.5,0,0,3,11,4470,0,1984,0,98072,47.7377,-122.084,4050,34118,13.630987780260217
9238430660,20150326T000000,653000.0,3,2.25,2770.0,57745,2.0,0,0,3,8,2770,0,1985,0,98072,47.775,-122.124,2720,46765,13.389333939650964
7680400050,20141022T000000,571000.0,5,1.75,2280.0,43560,1.0,0,1,4,8,1380,900,1949,0,98166,47.4558,-122.362,1940,17664,13.255146239950099
7203220410,20140813T000000,790500.0,4,2.75,3350.0,5416,2.0,0,0,3,9,3350,0,2014,0,98053,47.6849,-122.016,3625,5637,13.580422200653002
5662100110,20150218T000000,440000.0,3,2.5,1830.0,6807,2.5,0,0,5,7,1830,0,1954,0,98155,47.7613,-122.322,1340,6807,12.994532278619134
8821900155,20140709T000000,335500.0,3,1.0,1370.0,6780,2.0,0,0,3,6,1370,0,1930,0,98125,47.7156,-122.291,1450,7214,12.723380216015363
2436701200,20140912T000000,720000.0,3,1.75,2040.0,4000,2.0,0,0,5,7,1360,680,1924,0,98105,47.6675,-122.289,1610,4000,13.487007879880162
224069094,20140911T000000,530000.0,3,2.25,2120.0,40518,1.0,0,0,3,8,2120,0,1967,0,98075,47.5896,-122.009,2480,13492,13.180634172318978
6163901913,20140722T000000,451000.0,5,3.0,2260.0,6508,1.0,0,0,3,7,1330,930,2003,0,98155,47.7508,-122.322,1940,9450,13.019224835777257
2613200025,20150313T000000,175000.0,2,1.0,1330.0,28270,1.5,0,0,3,6,1330,0,1925,0,98168,47.4824,-122.274,1210,6926,12.07254696717504
3260100330,20140528T000000,600000.0,3,1.75,1580.0,7416,1.0,0,0,3,7,1150,430,1967,0,98005,47.6056,-122.173,1730,7416,13.304686600863562
7972602510,20141006T000000,379900.0,2,1.5,1140.0,7620,1.0,0,0,4,6,1140,0,1925,0,98106,47.5277,-122.351,1300,7620,12.847665971443902
6072000440,20150206T000000,620000.0,5,3.0,2540.0,11422,1.0,0,0,3,8,1270,1270,1962,2014,98006,47.5459,-122.176,2090,10741,13.3374763699232
8011100125,20141117T000000,545000.0,4,2.75,2650.0,6717,2.0,0,0,3,10,2650,0,2014,0,98056,47.4947,-122.171,2740,7923,13.208542908506082
6666830430,20140620T000000,775950.0,4,2.5,2970.0,4400,2.0,0,0,3,8,2970,0,2014,0,98052,47.705,-122.114,3010,4892,13.561844652841772
5100400315,20140523T000000,379000.0,2,1.0,800.0,6380,1.0,0,2,3,7,800,0,1940,0,98115,47.691,-122.309,920,5940,12.84529412258351
7203140270,20140515T000000,386380.0,3,2.5,1720.0,3600,2.0,0,0,3,7,1720,0,2010,0,98053,47.6856,-122.013,1720,3600,12.864579208268875
4379400560,20140529T000000,695000.0,3,2.5,2390.0,4555,2.0,0,0,3,9,2390,0,2006,0,98074,47.6199,-122.025,2540,4500,13.451668563394815
5318101075,20140811T000000,960000.0,3,1.75,2460.0,4800,1.0,0,0,4,7,1230,1230,1938,0,98112,47.6343,-122.282,2860,4800,13.774689605110144
3425059206,20140624T000000,725000.0,4,2.5,2650.0,18295,2.0,0,0,3,8,2650,0,1986,0,98005,47.6075,-122.154,2230,19856,13.493928313146206
7589700106,20141014T000000,460000.0,2,1.5,1790.0,3760,1.5,0,0,4,8,1280,510,1928,0,98117,47.6871,-122.373,1540,5080,13.038983942375959
9521100106,20140826T000000,440000.0,4,1.0,1780.0,4000,1.5,0,0,3,7,1780,0,1922,0,98103,47.6624,-122.354,1750,4000,12.994532278619134
6300000212,20150218T000000,265000.0,2,1.5,920.0,1458,2.0,0,0,3,7,920,0,1995,0,98133,47.7081,-122.342,1110,1598,12.487488878546145
4100000140,20141013T000000,640000.0,4,1.75,2060.0,9828,1.0,0,0,4,8,2060,0,1960,0,98005,47.5867,-122.174,2260,9996,13.369225017834633
9346700280,20140620T000000,830000.0,5,2.25,2780.0,10192,2.0,0,0,4,9,2780,0,1978,0,98007,47.6134,-122.152,2740,9900,13.629182184591333
1070000110,20141218T000000,1035290.0,4,2.5,2830.0,5932,2.0,0,0,3,9,2830,0,2014,0,98199,47.6479,-122.408,2840,5593,13.850193104583994
3723800086,20140624T000000,665000.0,6,2.75,2840.0,8346,1.0,0,0,5,8,1420,1420,1961,0,98118,47.5518,-122.266,2250,8346,13.407543823396258
7340600068,20140514T000000,215000.0,2,1.0,1240.0,7200,1.0,0,0,3,7,1240,0,1967,0,98168,47.4971,-122.282,1130,9200,12.278397958261774
5031300011,20141104T000000,299500.0,3,1.75,1880.0,11700,1.0,0,0,4,7,1880,0,1968,0,98092,47.3213,-122.187,2230,35200,12.60987303543023
3131201105,20140709T000000,580000.0,3,1.75,1850.0,5100,1.0,0,0,3,7,1020,830,1909,0,98105,47.6605,-122.326,1850,5100,13.270785106659046
5102400025,20140625T000000,450000.0,2,1.0,1380.0,4390,1.0,0,0,4,8,880,500,1931,0,98115,47.6947,-122.323,1390,5234,13.017005083966255
8121200810,20150505T000000,585000.0,4,1.75,2430.0,7559,1.0,0,0,4,8,1580,850,1981,0,98052,47.7206,-122.11,1980,8750,13.279368835614243
777100005,20141122T000000,1650000.0,3,2.25,2750.0,6203,1.0,1,4,5,7,1620,1130,1959,0,98074,47.6163,-122.068,2570,7009,14.316286451937186
6669010120,20140624T000000,319000.0,4,2.5,2510.0,7992,1.0,0,0,3,8,1610,900,1978,0,98032,47.3715,-122.285,2030,7992,12.672949516558306
3693900885,20141202T000000,1020000.0,6,2.25,2550.0,5000,2.0,0,0,4,7,2550,0,1907,0,98117,47.6785,-122.396,1480,5000,13.83531416565213
8682262240,20150330T000000,505000.0,2,2.5,1900.0,5065,2.0,0,0,3,8,1900,0,2005,0,98053,47.7175,-122.034,1350,4664,13.132315688453556
9357000215,20150127T000000,365000.0,3,1.0,1030.0,4700,1.0,0,0,3,7,1030,0,1952,0,98146,47.5118,-122.377,1030,4700,12.807655372286902
1402950550,20150107T000000,332000.0,4,2.5,2470.0,7780,2.0,0,0,3,8,2470,0,2002,0,98092,47.3337,-122.191,2100,5972,12.712893259942282
6170900190,20140819T000000,325000.0,2,1.0,750.0,5534,1.0,0,0,3,7,750,0,1947,0,98177,47.7017,-122.36,1050,5534,12.691583538230217
3448001412,20150430T000000,295000.0,2,1.5,988.0,1080,3.0,0,0,3,7,988,0,2007,0,98125,47.7123,-122.301,1128,1080,12.59473402514672
2881700522,20150421T000000,438000.0,3,2.25,1820.0,9150,1.0,0,0,3,7,1320,500,1961,0,98133,47.737,-122.334,1780,8055,12.989976472461
2731600080,20150422T000000,454000.0,5,2.25,2550.0,9200,1.0,0,0,4,8,1580,970,1975,0,98166,47.4673,-122.363,2090,9200,13.025854679664231
7972601235,20150223T000000,325000.0,4,2.25,2460.0,7620,1.0,0,0,3,7,1230,1230,1969,0,98106,47.5285,-122.345,2090,7620,12.691583538230217
4139430410,20141107T000000,1156000.0,4,3.5,4270.0,12305,2.0,0,2,3,10,4270,0,1994,0,98006,47.5489,-122.118,4190,13137,13.960477193265989
826079094,20150324T000000,330000.0,3,2.0,1400.0,218252,1.0,0,0,3,7,1400,0,1997,0,98019,47.7576,-121.934,2230,218222,12.706850963741102
1423600020,20140626T000000,267000.0,3,1.5,1090.0,8160,1.0,0,0,3,7,1090,0,1967,2014,98058,47.4551,-122.175,1260,7560,12.495007682693725
3222049151,20141030T000000,820000.0,3,2.5,2990.0,10711,1.0,1,4,3,9,1560,1430,1976,1991,98198,47.3573,-122.324,2870,11476,13.617060838751888
2804600010,20150331T000000,950000.0,4,2.5,1700.0,4418,2.0,0,0,3,8,1700,0,1931,2000,98112,47.6434,-122.3,2090,4174,13.76421831620775
4058200040,20140917T000000,361000.0,3,1.75,2130.0,8742,1.0,0,3,3,7,1330,800,1955,0,98178,47.5057,-122.231,2380,7448,12.796636007394284
269000950,20140730T000000,990000.0,3,4.0,2550.0,3900,2.0,0,2,3,8,2050,500,1940,2003,98199,47.6415,-122.392,2340,6400,13.805461232211272
643500060,20150424T000000,620000.0,4,2.0,1770.0,7700,1.5,0,0,4,7,1770,0,1962,0,98007,47.5916,-122.146,1710,7700,13.3374763699232
7308600050,20140909T000000,738515.0,5,2.75,3360.0,9200,2.0,0,0,3,9,3360,0,2014,0,98011,47.7754,-122.173,3360,9713,13.51239804625713
4058800135,20150405T000000,419000.0,5,3.0,2190.0,9652,2.0,0,0,3,7,2190,0,1999,0,98178,47.5049,-122.239,1440,6710,12.945628585536271
3816300105,20150112T000000,435000.0,4,2.5,2060.0,10125,2.0,0,0,4,7,1560,500,1979,0,98028,47.764,-122.262,1760,9876,12.983103608918753
9552701000,20150316T000000,818000.0,4,2.25,2460.0,8001,2.0,0,0,4,8,2460,0,1984,0,98006,47.548,-122.154,2460,9126,13.614618838078025
3221079069,20140815T000000,475000.0,3,2.5,2770.0,98881,2.0,0,0,3,9,2770,0,1991,0,98022,47.2568,-121.952,1830,74923,13.07107218827772
3751606606,20140717T000000,262500.0,3,1.75,2259.0,26831,1.5,0,3,5,7,1491,768,1908,0,98001,47.2741,-122.266,1980,15794,12.47801017053037
3904910050,20141023T000000,515000.0,3,2.5,1440.0,4394,1.0,0,0,5,8,1440,0,1987,0,98029,47.5688,-122.019,1900,5893,13.151924121391561
7805460030,20150223T000000,615000.0,3,2.5,2250.0,10171,2.0,0,0,3,9,2250,0,1987,0,98006,47.5613,-122.11,2440,13390,13.329379172803593
1250201680,20150507T000000,934550.0,4,3.25,2320.0,5900,1.5,0,2,4,9,2320,0,1910,0,98144,47.597,-122.292,2320,6240,13.747821479027458
2985800070,20140725T000000,549995.0,3,1.0,1120.0,6600,1.0,0,0,3,7,1120,0,1943,0,98105,47.6712,-122.267,1300,6600,13.217666284454934
626059155,20141210T000000,315000.0,3,1.75,1010.0,12000,1.0,0,0,4,7,1010,0,1977,0,98011,47.77,-122.207,1080,10619,12.660331092405906
1442880570,20140821T000000,505657.0,4,2.75,2790.0,8092,2.0,0,0,3,8,2790,0,2013,0,98045,47.4834,-121.773,2790,6154,13.133615830425374
1545807610,20150429T000000,270500.0,3,2.5,1780.0,7848,1.0,0,0,3,7,1320,460,1978,0,98038,47.3608,-122.056,1680,7848,12.508031074119511
1925059200,20150407T000000,1557600.0,4,2.5,2700.0,17853,2.0,0,0,4,9,2700,0,1960,0,98004,47.6463,-122.219,3790,16672,14.258657375053275
1826049225,20150417T000000,460000.0,4,1.75,1870.0,8663,1.0,0,0,5,7,1870,0,1949,0,98133,47.7366,-122.35,1560,7800,13.038983942375959
3275860240,20140618T000000,770000.0,3,2.25,2910.0,10204,2.0,0,0,3,9,2910,0,1990,0,98052,47.6897,-122.098,2700,13992,13.554147092530322
2558720120,20140505T000000,487585.0,4,1.75,2010.0,9211,1.0,0,0,3,7,1470,540,1977,0,98034,47.7206,-122.171,1840,8500,13.09722196411799
6929600945,20140825T000000,270000.0,4,1.5,1930.0,15000,1.0,0,0,5,7,1930,0,1946,0,98198,47.3864,-122.312,1620,7500,12.506180941677357
2425069069,20140527T000000,587000.0,3,2.25,2370.0,217800,2.0,0,0,3,7,2370,0,1979,0,98053,47.6364,-121.984,3100,86248,13.282781802386296
1922039062,20150420T000000,480000.0,2,1.5,1008.0,26487,1.0,1,4,4,6,1008,0,1943,2002,98070,47.3853,-122.479,1132,24079,13.081543466215237
170000060,20141008T000000,1200000.0,5,3.5,3900.0,4400,2.0,0,0,3,9,2650,1250,2014,0,98107,47.6607,-122.362,1190,4400,13.997832948091215
7852130640,20140602T000000,432500.0,3,2.5,2240.0,6396,2.0,0,0,3,7,2240,0,2002,0,98065,47.5356,-121.881,2610,5128,12.977339917490127
1546600230,20140818T000000,726000.0,3,2.5,2040.0,10033,1.0,0,0,4,8,1420,620,1974,0,98005,47.6375,-122.173,2260,10115,13.495306671216452
8682230760,20140724T000000,850000.0,2,2.5,3360.0,6750,2.0,0,0,3,9,3360,0,2004,0,98053,47.7112,-122.033,2510,6750,13.652992804936396
2193300620,20150217T000000,403000.0,3,2.25,1840.0,13020,1.0,0,0,3,8,1390,450,1980,0,98052,47.6923,-122.095,2210,13020,12.90669432231532
4040400200,20141007T000000,527500.0,5,2.25,2530.0,8250,2.0,0,0,4,7,2530,0,1961,0,98007,47.6117,-122.134,2020,8250,13.17590604006516
7229900285,20140917T000000,390000.0,3,2.0,1840.0,16815,1.0,0,0,5,7,960,880,1972,0,98059,47.4837,-122.11,1810,16732,12.873904582205107
6600000050,20150310T000000,1698000.0,4,3.5,3950.0,6240,2.0,0,0,3,11,3950,0,2015,0,98112,47.6221,-122.29,2040,6240,14.344962234781407
8562710550,20140521T000000,950000.0,5,3.75,5330.0,6000,2.0,0,2,3,10,3570,1760,2006,0,98027,47.5401,-122.073,4420,5797,13.76421831620775
2607760680,20150416T000000,490000.0,3,2.5,2040.0,9622,2.0,0,0,3,8,2040,0,1995,0,98045,47.4833,-121.8,2390,9868,13.102162710901053
5547500070,20140724T000000,216000.0,3,1.75,1580.0,9705,1.0,0,0,4,7,1580,0,1977,0,98042,47.3819,-122.09,1580,9942,12.283038316285214
546000910,20141203T000000,620000.0,3,1.75,2040.0,4005,1.5,0,0,4,8,1740,300,1930,0,98117,47.6885,-122.38,1380,4005,13.3374763699232
1150000400,20140721T000000,700000.0,4,2.5,2440.0,7491,2.0,0,0,4,10,2440,0,1988,0,98029,47.561,-122.019,2490,8580,13.45883704259595
6300500275,20140807T000000,350000.0,3,1.0,1390.0,4820,1.0,0,0,4,7,910,480,1926,0,98133,47.704,-122.343,1320,4820,12.765691290604371
2122049013,20150513T000000,204750.0,2,1.0,880.0,7575,1.0,0,0,4,7,880,0,1942,0,98198,47.3757,-122.304,1800,7575,12.229549885708273
7715800710,20140722T000000,470000.0,4,2.5,1850.0,11250,1.5,0,0,3,7,1210,640,1981,0,98074,47.6264,-122.062,1650,7623,13.060490101343552
6386300120,20150417T000000,270000.0,3,1.5,1300.0,7907,1.0,0,0,3,7,900,400,1970,0,98030,47.3737,-122.224,1630,7600,12.506180941677357
2619920010,20140703T000000,815000.0,4,2.5,3150.0,4203,2.0,0,0,3,9,3150,0,2002,0,98033,47.688,-122.164,3150,5169,13.610944619216111
7831800110,20150115T000000,215000.0,3,1.0,1210.0,7175,1.0,0,0,3,7,1210,0,1918,0,98106,47.5339,-122.356,1640,5850,12.278397958261774
3832710450,20141119T000000,262500.0,4,2.75,1500.0,7036,1.0,0,0,3,7,1060,440,1979,0,98032,47.3665,-122.276,1620,7200,12.47801017053037
7625700935,20140605T000000,875000.0,3,3.5,3250.0,6000,2.0,0,0,3,10,2500,750,2001,0,98136,47.5533,-122.391,1650,6000,13.681980308196241
7462900015,20150108T000000,387000.0,3,2.25,1760.0,45133,2.0,0,0,3,7,1760,0,1984,0,98065,47.5124,-121.866,1910,51773,12.866182555987908
1891100090,20140505T000000,620000.0,3,1.75,1480.0,2185,2.5,0,0,3,9,1480,0,2005,0,98034,47.6945,-122.17,1480,2441,13.3374763699232
2592210150,20140923T000000,822000.0,3,2.5,2290.0,9158,2.0,0,0,4,8,2290,0,1984,0,98006,47.5476,-122.14,2210,9588,13.619496890582589
4137070830,20150213T000000,269100.0,3,2.5,2190.0,7904,2.0,0,0,3,8,2190,0,1995,0,98092,47.2617,-122.21,2190,7669,12.502842052798766
9552700140,20140702T000000,675000.0,5,2.25,2900.0,10300,1.0,0,0,3,8,1450,1450,1985,0,98006,47.5461,-122.151,2310,10300,13.42246945133505
722059233,20141215T000000,327500.0,3,2.5,2090.0,12027,2.0,0,0,3,8,2090,0,1991,0,98031,47.4084,-122.213,2090,12666,12.699246387487896
2998800125,20140701T000000,730000.0,2,2.25,2130.0,4920,1.5,0,4,4,7,1530,600,1941,0,98116,47.573,-122.409,2130,4920,13.500801182986649
7226000110,20140726T000000,205000.0,2,1.0,900.0,4397,1.0,0,0,3,6,900,0,1918,0,98055,47.4851,-122.205,1430,4500,12.230770136157428
952003350,20150204T000000,507250.0,3,1.75,1400.0,5750,1.0,0,2,3,6,1100,300,1915,0,98126,47.5659,-122.38,1500,5175,13.136761229100609
9512200140,20140725T000000,479950.0,3,2.0,2260.0,7163,1.0,0,0,3,9,2260,0,2012,0,98058,47.4593,-122.136,2340,6730,13.081439294339882
4364700600,20150330T000000,390000.0,3,1.0,1010.0,7920,1.0,0,0,3,6,1010,0,1925,0,98126,47.5249,-122.37,1520,7560,12.873904582205107
8685500020,20150512T000000,387000.0,3,1.0,1530.0,6372,1.0,0,0,3,7,1210,320,1962,0,98118,47.535,-122.289,1960,6426,12.866182555987908
2688100075,20140506T000000,488000.0,5,2.0,2020.0,5000,1.5,0,0,4,7,2020,0,1938,0,98117,47.6949,-122.37,1510,6600,13.098072734013513
1383800015,20150108T000000,524000.0,3,2.25,1370.0,1007,3.0,0,0,3,8,1330,40,2009,0,98107,47.6682,-122.361,1570,1635,13.169248871698304
5437810360,20141107T000000,224500.0,3,1.75,1300.0,7735,1.0,0,0,4,7,1300,0,1980,0,98022,47.1983,-122.0,1300,8941,12.32163544049751
1422029117,20140711T000000,319000.0,3,1.75,1640.0,53400,1.0,0,0,4,7,1640,0,1966,0,98070,47.3944,-122.506,1850,380279,12.672949516558306
6705870040,20141015T000000,665000.0,4,2.5,3130.0,7582,2.0,0,0,3,8,3130,0,2004,0,98075,47.577,-122.055,2990,6441,13.407543823396258
7525410120,20140905T000000,624500.0,6,3.0,3030.0,31920,1.0,0,0,4,8,1670,1360,1980,0,98075,47.575,-122.033,2890,35100,13.344708209827512
9834201145,20150222T000000,635000.0,4,2.5,2880.0,3091,2.0,0,0,3,9,1940,940,2014,0,98144,47.5711,-122.286,1560,4080,13.361381852676738
5244801255,20150428T000000,705000.0,3,2.75,2260.0,4000,2.0,0,0,4,8,1540,720,1956,0,98109,47.6435,-122.353,2120,4000,13.465954500233115
3751604653,20140826T000000,205000.0,3,1.0,1370.0,10708,1.0,0,0,3,7,1370,0,1969,0,98001,47.2769,-122.264,1770,14482,12.230770136157428
5249802085,20140902T000000,855000.0,4,2.0,2380.0,10800,2.0,0,2,3,8,2380,0,1925,0,98118,47.5682,-122.275,2112,6600,13.658857917508856
1623049145,20140925T000000,210000.0,2,1.0,880.0,9750,1.0,0,0,5,6,880,0,1938,0,98168,47.4885,-122.298,1220,9406,12.25486757159303
5248800440,20150217T000000,275000.0,2,1.0,840.0,4000,1.0,0,0,3,6,840,0,1942,0,98108,47.5531,-122.307,1100,4000,12.524530013005734
1825079086,20140521T000000,700000.0,4,2.5,3010.0,46173,2.0,0,0,3,9,3010,0,1996,0,98053,47.6471,-121.964,2590,49222,13.45883704259595
2770600841,20140604T000000,640000.0,3,2.5,1690.0,1553,2.5,0,0,3,8,1690,0,2007,0,98199,47.6443,-122.385,1910,1553,13.369225017834633
5589300210,20150317T000000,265000.0,2,1.0,940.0,9458,1.0,0,0,3,6,940,0,1948,0,98155,47.7523,-122.311,1450,9458,12.487488878546145
5249803036,20140714T000000,380000.0,3,1.0,1020.0,4800,1.0,0,0,3,7,1020,0,1944,0,98118,47.5615,-122.272,1400,5465,12.847929163278053
2767603890,20150304T000000,705000.0,5,3.0,2380.0,5000,2.0,0,0,5,7,2380,0,1909,0,98107,47.6722,-122.389,1800,4650,13.465954500233115
2026049183,20150402T000000,324950.0,2,1.5,1230.0,1516,3.0,0,0,3,8,1230,0,2000,0,98125,47.7265,-122.314,1352,1411,12.691429680714283
6638900405,20141208T000000,405000.0,2,1.0,800.0,6016,1.0,0,0,3,6,800,0,1942,0,98117,47.6913,-122.369,1470,3734,12.91164481522143
1328330780,20150415T000000,329950.0,3,1.0,1000.0,9170,1.0,0,0,3,7,1000,0,1980,0,98058,47.4405,-122.134,1610,9170,12.706699437569211
825059270,20141121T000000,1095000.0,5,3.0,4090.0,12850,1.0,0,2,4,10,2090,2000,1986,0,98033,47.6627,-122.188,2540,10270,13.90626583447433
